Site,Plot,Nest,cover,Amalgams,Yr
11,12,3,50.0,9201607.0,2
11,12,3,50.0,9204837.0,2
11,12,3,50.0,200001583.0,2
11,12,1,50.0,820382.0,2
11,12,1,50.0,910665.0,2
11,12,1,50.0,920833.0,2
11,12,1,50.0,920841.0,2
11,12,1,50.0,8201146.0,2
11,12,1,25.0,9201291.0,2
11,12,1,75.0,9201728.0,2
11,12,1,100.0,9201753.0,2
11,12,1,100.0,9202126.0,2
11,12,1,50.0,9202168.0,2
11,12,1,50.0,200001537.0,2
11,12,1,20.0,200001593.0,2
11,12,4,50.0,920250.0,2
11,12,4,50.0,920412.0,2
11,12,4,50.0,920873.0,2
11,12,4,50.0,9201649.0,2
11,12,5,50.0,920176.0,2
11,12,5,50.0,8201146.0,2
11,12,5,50.0,9201899.0,2
11,12,5,50.0,9204530.0,2
11,13,4,50.0,920250.0,2
11,13,2,50.0,920513.0,2
11,13,2,50.0,9202126.0,2
11,13,1,50.0,820459.0,2
11,13,1,100.0,910665.0,2
11,13,1,10.0,920984.0,2
11,13,1,50.0,8201146.0,2
11,13,1,5.0,9201291.0,2
11,13,1,90.0,9201728.0,2
11,13,1,50.0,9201753.0,2
11,13,1,50.0,9202168.0,2
11,13,1,100.0,200001593.0,2
11,13,3,50.0,920841.0,2
11,13,3,50.0,9201070.0,2
11,13,3,50.0,9201649.0,2
11,13,5,50.0,920627.0,2
11,13,5,50.0,920687.0,2
11,13,5,50.0,9201296.0,2
11,14,4,50.0,200001583.0,2
11,14,5,50.0,2000070.0,2
11,14,5,50.0,9201753.0,2
11,14,1,50.0,92046.0,2
11,14,1,50.0,820382.0,2
11,14,1,50.0,820459.0,2
11,14,1,50.0,920412.0,2
11,14,1,50.0,920841.0,2
11,14,1,50.0,8101323.0,2
11,14,1,50.0,8201103.0,2
11,14,1,50.0,8201146.0,2
11,14,1,50.0,8201147.0,2
11,14,1,100.0,9201067.0,2
11,14,1,40.0,9201728.0,2
11,14,1,50.0,9204837.0,2
11,14,1,50.0,200001478.0,2
11,14,1,50.0,200001537.0,2
11,14,1,5.0,200001593.0,2
11,14,2,50.0,920481.0,2
11,14,2,50.0,920513.0,2
11,14,2,50.0,920557.0,2
11,14,2,100.0,920627.0,2
11,14,2,50.0,920984.0,2
11,14,2,50.0,9202249.0,2
11,14,3,50.0,920421.0,2
11,14,3,50.0,9201296.0,2
11,14,3,50.0,9201899.0,2
11,15,5,50.0,820599.0,2
11,15,4,50.0,910665.0,2
11,15,4,50.0,920513.0,2
11,15,1,50.0,920481.0,2
11,15,1,100.0,920627.0,2
11,15,1,50.0,8201146.0,2
11,15,1,100.0,9201067.0,2
11,15,1,10.0,9201296.0,2
11,15,1,90.0,9201728.0,2
11,15,1,50.0,9201753.0,2
11,15,1,50.0,9202012.0,2
11,15,1,50.0,9202249.0,2
11,15,1,100.0,200001593.0,2
11,15,2,50.0,820459.0,2
11,15,2,50.0,9201058.0,2
11,16,1,50.0,820459.0,2
11,16,1,50.0,820599.0,2
11,16,1,50.0,910665.0,2
11,16,1,100.0,920250.0,2
11,16,1,5.0,920412.0,2
11,16,1,50.0,8201103.0,2
11,16,1,50.0,8201147.0,2
11,16,1,5.0,9201291.0,2
11,16,1,60.0,9201728.0,2
11,16,1,100.0,200001537.0,2
11,16,5,50.0,92039.0,2
11,16,4,50.0,920882.0,2
11,16,4,50.0,9202168.0,2
11,16,3,50.0,820382.0,2
11,16,3,50.0,910662.0,2
11,16,3,50.0,920833.0,2
11,16,3,50.0,200001583.0,2
11,16,2,50.0,920513.0,2
11,16,2,50.0,920627.0,2
11,16,2,50.0,9201649.0,2
11,16,2,50.0,9201696.0,2
11,16,2,50.0,9201753.0,2
11,16,2,50.0,200001593.0,2
12,1,5,50.0,92075.0,2
12,1,1,100.0,920105.0,2
12,1,1,50.0,920513.0,2
12,1,1,45.0,920687.0,2
12,1,1,50.0,920952.0,2
12,1,1,20.0,9201291.0,2
12,1,1,50.0,9201708.0,2
12,1,4,50.0,9201023.0,2
12,1,4,50.0,9201607.0,2
12,1,4,50.0,9202126.0,2
12,1,2,50.0,9203.0,2
12,1,2,50.0,910665.0,2
12,1,2,5.0,920528.0,2
12,1,2,50.0,920569.0,2
12,1,2,50.0,920810.0,2
12,1,2,50.0,9201188.0,2
12,1,2,10.0,9201728.0,2
12,1,2,50.0,9202034.0,2
12,1,3,50.0,8201146.0,2
12,1,3,5.0,9201696.0,2
12,2,3,50.0,8204.0,2
12,2,3,50.0,820382.0,2
12,2,3,50.0,920925.0,2
12,2,3,5.0,8201146.0,2
12,2,3,100.0,9202005.0,2
12,2,4,5.0,92075.0,2
12,2,4,100.0,920421.0,2
12,2,4,100.0,920607.0,2
12,2,4,50.0,920816.0,2
12,2,4,50.0,920931.0,2
12,2,4,50.0,9201708.0,2
12,2,4,100.0,200001595.0,2
12,2,2,100.0,920149.0,2
12,2,2,100.0,920515.0,2
12,2,2,100.0,920692.0,2
12,2,5,50.0,92022.0,2
12,2,5,50.0,920150.0,2
12,2,5,100.0,920401.0,2
12,2,5,10.0,920520.0,2
12,2,5,100.0,920569.0,2
12,2,5,50.0,2000070.0,2
12,2,1,5.0,920477.0,2
12,2,1,100.0,920513.0,2
12,2,1,50.0,920873.0,2
12,2,1,70.0,9201291.0,2
12,2,1,5.0,9201726.0,2
12,2,1,50.0,9201748.0,2
12,3,4,50.0,920557.0,2
12,3,3,50.0,920528.0,2
12,3,5,50.0,920150.0,2
12,3,2,50.0,820592.0,2
12,3,2,50.0,920176.0,2
12,3,2,50.0,920250.0,2
12,3,2,100.0,920687.0,2
12,3,2,50.0,920841.0,2
12,3,2,50.0,9101466.0,2
12,3,2,50.0,9201753.0,2
12,3,2,50.0,200001583.0,2
12,3,1,50.0,820395.0,2
12,3,1,5.0,920105.0,2
12,3,1,50.0,920873.0,2
12,3,1,30.0,8201103.0,2
12,3,1,30.0,8201146.0,2
12,3,1,10.0,9101619.0,2
12,3,1,80.0,9201291.0,2
12,3,1,100.0,9202126.0,2
12,4,5,50.0,920692.0,2
12,4,3,50.0,920968.0,2
12,4,4,50.0,92075.0,2
12,4,4,50.0,920109.0,2
12,4,4,50.0,920421.0,2
12,4,4,50.0,920695.0,2
12,4,4,50.0,9201708.0,2
12,4,2,50.0,920515.0,2
12,4,2,50.0,920528.0,2
12,4,2,50.0,920627.0,2
12,4,2,50.0,920873.0,2
12,4,2,50.0,9201607.0,2
12,4,2,50.0,9201748.0,2
12,4,2,50.0,9202126.0,2
12,4,1,50.0,820592.0,2
12,4,1,5.0,920105.0,2
12,4,1,50.0,920149.0,2
12,4,1,50.0,920250.0,2
12,4,1,50.0,920404.0,2
12,4,1,100.0,920513.0,2
12,4,1,50.0,920569.0,2
12,4,1,100.0,920607.0,2
12,4,1,10.0,920687.0,2
12,4,1,50.0,920810.0,2
12,4,1,50.0,920841.0,2
12,4,1,50.0,920925.0,2
12,4,1,50.0,8201103.0,2
12,4,1,50.0,8201146.0,2
12,4,1,65.0,9201291.0,2
12,4,1,50.0,9201617.0,2
12,4,1,10.0,9201728.0,2
12,4,1,50.0,9202172.0,2
12,5,1,20.0,92075.0,2
12,5,1,50.0,820395.0,2
12,5,1,50.0,920149.0,2
12,5,1,50.0,920160.0,2
12,5,1,50.0,920513.0,2
12,5,1,50.0,920873.0,2
12,5,1,50.0,920882.0,2
12,5,1,50.0,8201146.0,2
12,5,1,5.0,9202126.0,2
12,5,1,50.0,9202172.0,2
12,5,2,100.0,92022.0,2
12,5,2,50.0,910665.0,2
12,5,2,50.0,920520.0,2
12,5,2,100.0,920692.0,2
12,5,2,50.0,920841.0,2
12,5,2,50.0,9201067.0,2
12,5,2,50.0,9201188.0,2
12,5,2,100.0,9201272.0,2
12,5,2,10.0,9201728.0,2
12,5,2,50.0,200001583.0,2
12,5,2,50.0,200001593.0,2
12,5,3,50.0,920137.0,2
12,5,3,50.0,920150.0,2
12,5,3,50.0,920404.0,2
12,5,3,50.0,9101466.0,2
12,5,3,50.0,9201607.0,2
12,5,3,50.0,9201753.0,2
12,5,5,50.0,920310.0,2
12,5,5,50.0,920421.0,2
12,5,5,50.0,920687.0,2
12,5,5,50.0,9201070.0,2
12,5,5,50.0,20000228.0,2
12,5,4,5.0,9201291.0,2
12,5,4,50.0,9201947.0,2
12,6,3,50.0,92075.0,2
12,6,3,50.0,910665.0,2
12,6,3,50.0,9201708.0,2
12,6,3,50.0,9202005.0,2
12,6,4,50.0,9101466.0,2
12,6,4,50.0,9201617.0,2
12,6,5,100.0,920477.0,2
12,6,5,100.0,920520.0,2
12,6,5,100.0,920569.0,2
12,6,5,50.0,920692.0,2
12,6,5,50.0,920862.0,2
12,6,5,50.0,920931.0,2
12,6,5,50.0,9201753.0,2
12,6,1,50.0,920149.0,2
12,6,1,50.0,920513.0,2
12,6,1,60.0,9201291.0,2
12,6,1,50.0,9201728.0,2
12,6,1,10.0,9202126.0,2
12,6,2,50.0,920557.0,2
12,6,2,50.0,920687.0,2
12,6,2,50.0,920841.0,2
12,6,2,50.0,920873.0,2
12,6,2,50.0,920925.0,2
12,6,2,50.0,8201146.0,2
12,6,2,50.0,9204558.0,2
12,7,4,50.0,92075.0,2
12,7,4,50.0,910665.0,2
12,7,4,50.0,920873.0,2
12,7,4,50.0,9202005.0,2
12,7,2,50.0,9203.0,2
12,7,2,50.0,820592.0,2
12,7,2,50.0,920176.0,2
12,7,2,100.0,920513.0,2
12,7,2,50.0,920918.0,2
12,7,2,50.0,8201146.0,2
12,7,2,50.0,9101466.0,2
12,7,2,50.0,9201617.0,2
12,7,2,50.0,9202126.0,2
12,7,5,50.0,920528.0,2
12,7,5,50.0,920687.0,2
12,7,5,50.0,920931.0,2
12,7,5,50.0,9201607.0,2
12,7,5,50.0,9202172.0,2
12,7,5,50.0,200001583.0,2
12,7,3,50.0,920108.0,2
12,7,3,50.0,920557.0,2
12,7,3,50.0,9201815.0,2
12,7,1,50.0,920105.0,2
12,7,1,50.0,8201103.0,2
12,7,1,90.0,9201291.0,2
12,8,1,15.0,920952.0,2
12,8,1,50.0,8201146.0,2
12,8,5,50.0,92075.0,2
12,8,5,50.0,920528.0,2
12,8,5,100.0,920627.0,2
12,8,5,100.0,920687.0,2
12,8,5,50.0,9201617.0,2
12,8,3,50.0,9203.0,2
12,8,3,50.0,92064.0,2
12,8,3,50.0,920513.0,2
12,8,3,50.0,920841.0,2
12,8,3,50.0,920862.0,2
12,8,3,50.0,920925.0,2
12,8,2,100.0,910665.0,2
12,8,2,3.0,920105.0,2
12,8,2,50.0,920176.0,2
12,8,2,50.0,920250.0,2
12,8,2,50.0,9101546.0,2
12,8,2,100.0,9201728.0,2
12,8,2,100.0,9202005.0,2
12,8,4,50.0,920918.0,2
12,8,4,50.0,920968.0,2
12,9,1,50.0,820592.0,2
12,9,1,5.0,920105.0,2
12,9,1,5.0,920149.0,2
12,9,1,100.0,920513.0,2
12,9,1,50.0,920627.0,2
12,9,1,50.0,920833.0,2
12,9,1,50.0,920841.0,2
12,9,1,50.0,920952.0,2
12,9,1,5.0,8201146.0,2
12,9,1,70.0,9201291.0,2
12,9,1,50.0,200001593.0,2
12,9,4,50.0,920862.0,2
12,9,3,50.0,92075.0,2
12,9,3,50.0,920541.0,2
12,9,3,50.0,920687.0,2
12,9,3,50.0,920882.0,2
12,9,3,50.0,2000070.0,2
12,9,3,50.0,9101466.0,2
12,9,3,50.0,9201728.0,2
12,9,3,50.0,9202126.0,2
12,9,3,50.0,9202172.0,2
12,9,2,50.0,920176.0,2
12,9,2,50.0,920557.0,2
12,9,2,50.0,920873.0,2
12,9,2,50.0,920918.0,2
12,9,2,50.0,920931.0,2
12,9,5,100.0,920617.0,2
12,9,5,50.0,920762.0,2
12,9,5,100.0,9201436.0,2
12,10,3,50.0,920617.0,2
12,10,4,50.0,910665.0,2
12,10,5,50.0,9203.0,2
12,10,5,50.0,9201188.0,2
12,10,1,50.0,920105.0,2
12,10,1,30.0,920952.0,2
12,10,1,50.0,9201291.0,2
12,10,1,100.0,9201728.0,2
12,10,2,50.0,820592.0,2
12,10,2,50.0,920176.0,2
12,10,2,50.0,920569.0,2
12,10,2,50.0,920687.0,2
12,10,2,50.0,920764.0,2
12,10,2,50.0,920841.0,2
12,10,2,50.0,8201146.0,2
12,10,2,50.0,9201023.0,2
12,11,5,50.0,820592.0,2
12,11,5,50.0,910665.0,2
12,11,5,50.0,920541.0,2
12,11,5,50.0,920627.0,2
12,11,5,50.0,9101466.0,2
12,11,5,50.0,200001595.0,2
12,11,3,50.0,920176.0,2
12,11,3,50.0,920513.0,2
12,11,3,50.0,920557.0,2
12,11,3,50.0,920569.0,2
12,11,3,50.0,920841.0,2
12,11,3,50.0,9201173.0,2
12,11,3,50.0,9201815.0,2
12,11,2,50.0,9203.0,2
12,11,2,50.0,920764.0,2
12,11,2,50.0,920918.0,2
12,11,2,100.0,920952.0,2
12,11,2,100.0,9201188.0,2
12,11,2,50.0,9204446.0,2
12,11,1,35.0,92075.0,2
12,11,1,55.0,9201291.0,2
12,11,1,5.0,9201728.0,2
12,11,4,50.0,920250.0,2
12,11,4,50.0,920687.0,2
12,12,3,25.0,92075.0,2
12,12,3,50.0,920931.0,2
12,12,3,50.0,9202172.0,2
12,12,3,50.0,200001593.0,2
12,12,3,50.0,200001595.0,2
12,12,1,5.0,820592.0,2
12,12,1,100.0,920513.0,2
12,12,1,25.0,920687.0,2
12,12,1,50.0,920841.0,2
12,12,1,50.0,9101466.0,2
12,12,1,5.0,9201728.0,2
12,12,5,50.0,920528.0,2
12,12,5,50.0,920541.0,2
12,12,5,50.0,9202034.0,2
12,12,2,100.0,910665.0,2
12,12,2,50.0,920105.0,2
12,12,2,50.0,920149.0,2
12,12,2,50.0,920176.0,2
12,12,2,50.0,920925.0,2
12,12,2,35.0,9201291.0,2
12,12,2,100.0,200001583.0,2
12,12,4,50.0,920421.0,2
12,12,4,50.0,920627.0,2
12,12,4,50.0,8201147.0,2
12,13,3,50.0,820507.0,2
12,13,4,50.0,920149.0,2
12,13,4,50.0,920569.0,2
12,13,4,50.0,9201905.0,2
12,13,1,50.0,9203.0,2
12,13,1,30.0,92075.0,2
12,13,1,50.0,920513.0,2
12,13,1,50.0,8201103.0,2
12,13,1,25.0,8201146.0,2
12,13,1,30.0,9201291.0,2
12,13,1,100.0,9201728.0,2
12,13,2,5.0,820158.0,2
12,13,2,50.0,920105.0,2
12,13,2,50.0,920176.0,2
12,13,2,50.0,920687.0,2
12,13,2,50.0,920841.0,2
12,13,2,50.0,920925.0,2
12,13,2,50.0,8201147.0,2
12,13,5,50.0,910665.0,2
12,13,5,50.0,920421.0,2
12,13,5,50.0,9202034.0,2
12,13,5,50.0,9202126.0,2
12,13,5,50.0,200001593.0,2
12,14,2,50.0,9203.0,2
12,14,2,100.0,92075.0,2
12,14,2,50.0,820599.0,2
12,14,2,100.0,910665.0,2
12,14,2,50.0,920421.0,2
12,14,2,100.0,920627.0,2
12,14,2,50.0,920918.0,2
12,14,1,50.0,820592.0,2
12,14,1,50.0,920105.0,2
12,14,1,50.0,920513.0,2
12,14,1,50.0,920841.0,2
12,14,1,20.0,8201146.0,2
12,14,1,50.0,9201291.0,2
12,14,1,5.0,9201728.0,2
12,14,5,50.0,920764.0,2
12,14,4,50.0,200001583.0,2
12,14,3,50.0,920925.0,2
12,14,3,50.0,9201696.0,2
12,14,3,15.0,200001593.0,2
12,15,1,50.0,820592.0,2
12,15,1,90.0,9201291.0,2
12,15,3,50.0,200001583.0,2
12,15,4,50.0,920513.0,2
12,15,4,50.0,9101466.0,2
12,15,2,50.0,910665.0,2
12,15,2,50.0,920176.0,2
12,15,2,100.0,9201726.0,2
12,15,2,100.0,9201728.0,2
12,15,2,50.0,9202126.0,2
12,15,5,50.0,9203.0,2
12,15,5,50.0,910244.0,2
12,15,5,50.0,920557.0,2
12,15,5,50.0,920841.0,2
12,16,3,50.0,910665.0,2
12,16,3,50.0,920176.0,2
12,16,3,50.0,8201147.0,2
12,16,1,80.0,92075.0,2
12,16,1,50.0,920841.0,2
12,16,1,50.0,920925.0,2
12,16,1,50.0,8201103.0,2
12,16,1,5.0,9201291.0,2
12,16,1,100.0,9201726.0,2
12,16,5,50.0,920513.0,2
12,16,2,50.0,9201607.0,2
13,1,2,50.0,920467.0,2
13,1,2,50.0,920578.0,2
13,1,2,50.0,920627.0,2
13,1,2,2.0,920692.0,2
13,1,2,4.0,9201183.0,2
13,1,2,100.0,9202180.0,2
13,1,4,50.0,9201317.0,2
13,1,4,50.0,9202092.0,2
13,1,1,5.0,92082.0,2
13,1,1,50.0,920150.0,2
13,1,1,3.0,920522.0,2
13,1,1,50.0,920688.0,2
13,1,1,3.0,920907.0,2
13,1,1,10.0,920983.0,2
13,1,1,50.0,9201488.0,2
13,1,1,40.0,9201495.0,2
13,1,1,50.0,9201660.0,2
13,1,1,50.0,9202034.0,2
13,1,1,100.0,9202202.0,2
13,1,1,3.0,200001593.0,2
13,1,1,50.0,200001639.0,2
13,1,3,3.0,92039.0,2
13,1,3,3.0,920269.0,2
13,1,5,100.0,920841.0,2
13,1,5,2.0,9201610.0,2
13,1,5,100.0,9201742.0,2
13,1,5,100.0,9202081.0,2
13,2,2,50.0,920841.0,2
13,2,2,100.0,9201182.0,2
13,2,1,5.0,920113.0,2
13,2,1,5.0,920269.0,2
13,2,1,50.0,920907.0,2
13,2,1,20.0,9201495.0,2
13,2,1,50.0,9204530.0,2
13,2,1,15.0,200001626.0,2
13,2,4,3.0,9201183.0,2
13,2,4,50.0,9202165.0,2
13,3,2,50.0,920692.0,2
13,3,1,5.0,920907.0,2
13,3,1,45.0,9201495.0,2
13,3,1,50.0,9204530.0,2
13,3,1,15.0,200001626.0,2
13,3,4,100.0,9201183.0,2
13,3,4,100.0,200001593.0,2
13,4,5,50.0,820184.0,2
13,4,5,50.0,9201221.0,2
13,4,5,50.0,9201305.0,2
13,4,5,50.0,200001537.0,2
13,4,5,100.0,200001593.0,2
13,4,3,2.0,920113.0,2
13,4,3,50.0,8201146.0,2
13,4,3,50.0,200001583.0,2
13,4,1,100.0,920640.0,2
13,4,1,60.0,9101619.0,2
13,4,1,2.0,9201296.0,2
13,5,2,50.0,9201296.0,2
13,5,1,50.0,920687.0,2
13,5,1,50.0,920841.0,2
13,5,4,50.0,910665.0,2
13,5,4,50.0,200001583.0,2
13,5,5,50.0,8201146.0,2
13,5,5,50.0,9201728.0,2
13,6,5,50.0,910665.0,2
13,6,5,50.0,9201014.0,2
13,6,5,50.0,9201660.0,2
13,6,5,50.0,9201947.0,2
13,6,5,50.0,200001595.0,2
13,6,3,50.0,920513.0,2
13,6,2,50.0,820599.0,2
13,6,1,100.0,9203.0,2
13,6,1,50.0,820395.0,2
13,6,1,50.0,920873.0,2
13,6,1,3.0,8201103.0,2
13,6,1,20.0,8201146.0,2
13,6,1,100.0,9201291.0,2
13,6,1,50.0,9201607.0,2
13,6,1,65.0,9201728.0,2
13,6,4,50.0,92046.0,2
13,6,4,50.0,920687.0,2
13,6,4,50.0,920925.0,2
13,6,4,100.0,9201753.0,2
13,6,4,50.0,9202516.0,2
13,6,4,50.0,200001593.0,2
13,7,1,50.0,920907.0,2
13,7,1,10.0,9201495.0,2
13,7,1,50.0,9204530.0,2
13,7,1,50.0,200001626.0,2
13,7,4,100.0,9201183.0,2
13,8,4,50.0,920569.0,2
13,8,4,50.0,9201023.0,2
13,8,2,5.0,920421.0,2
13,8,2,100.0,920627.0,2
13,8,2,50.0,920764.0,2
13,8,2,100.0,920841.0,2
13,8,3,100.0,920607.0,2
13,8,3,50.0,920810.0,2
13,8,3,50.0,9201221.0,2
13,8,1,10.0,910665.0,2
13,8,1,5.0,8201146.0,2
13,8,1,10.0,9201188.0,2
13,8,1,50.0,9201607.0,2
13,8,1,35.0,9201728.0,2
13,8,5,100.0,820351.0,2
13,8,5,100.0,920404.0,2
13,8,5,100.0,920628.0,2
13,8,5,100.0,920687.0,2
13,8,5,100.0,9201296.0,2
13,8,5,100.0,9204445.0,2
13,8,5,100.0,200001583.0,2
13,9,1,50.0,92040.0,2
13,9,1,80.0,920687.0,2
13,9,1,100.0,9201728.0,2
13,9,3,50.0,910665.0,2
13,9,3,100.0,200001583.0,2
13,9,2,50.0,920250.0,2
13,9,2,50.0,920477.0,2
13,9,2,5.0,9101619.0,2
13,10,1,20.0,920515.0,2
13,10,1,10.0,920520.0,2
13,10,1,50.0,920548.0,2
13,10,1,100.0,920627.0,2
13,10,1,100.0,920692.0,2
13,10,1,50.0,920868.0,2
13,10,1,50.0,920873.0,2
13,10,1,3.0,920983.0,2
13,10,1,7.0,9201067.0,2
13,10,1,50.0,9201188.0,2
13,10,1,8.0,9201194.0,2
13,10,1,50.0,9201221.0,2
13,10,1,20.0,9201728.0,2
13,10,1,50.0,9201734.0,2
13,10,1,5.0,200001593.0,2
13,10,2,90.0,920404.0,2
13,10,2,100.0,920412.0,2
13,10,2,50.0,920695.0,2
13,10,2,50.0,920882.0,2
13,10,2,100.0,2000070.0,2
13,10,2,50.0,9201865.0,2
13,10,3,50.0,920513.0,2
13,10,3,50.0,920607.0,2
13,10,3,50.0,920687.0,2
13,10,3,100.0,9201070.0,2
13,10,3,50.0,9201291.0,2
13,10,3,50.0,9201617.0,2
13,10,4,50.0,920477.0,2
13,10,4,50.0,920841.0,2
13,10,4,5.0,9201708.0,2
13,10,5,100.0,9203.0,2
13,10,5,50.0,920150.0,2
13,10,5,50.0,9201010.0,2
13,10,5,50.0,9201952.0,2
13,11,1,8.0,820599.0,2
13,11,1,15.0,9201728.0,2
13,11,1,100.0,200001593.0,2
13,11,3,100.0,9201183.0,2
13,11,3,50.0,200001583.0,2
13,11,2,100.0,9201296.0,2
13,11,2,50.0,9204442.0,2
13,11,4,2.0,820507.0,2
13,11,4,100.0,920432.0,2
13,11,4,50.0,9201023.0,2
13,11,5,3.0,820533.0,2
13,11,5,50.0,9201708.0,2
13,11,5,100.0,9201815.0,2
13,12,3,50.0,9201023.0,2
13,12,3,50.0,9202126.0,2
13,12,3,50.0,9205303.0,2
13,12,1,50.0,920432.0,2
13,12,1,50.0,920477.0,2
13,12,1,65.0,920687.0,2
13,12,1,50.0,920873.0,2
13,12,1,50.0,9202012.0,2
13,12,4,50.0,920513.0,2
13,12,4,100.0,920984.0,2
13,12,2,15.0,9101619.0,2
13,12,2,100.0,9201728.0,2
13,12,5,50.0,9201259.0,2
13,12,5,50.0,9202005.0,2
13,13,1,50.0,920513.0,2
13,13,1,65.0,920687.0,2
13,13,1,50.0,8201146.0,2
13,13,3,50.0,8201146.0,2
13,13,3,100.0,9201728.0,2
13,13,2,50.0,920477.0,2
13,13,2,100.0,9201188.0,2
13,13,5,50.0,820382.0,2
13,13,5,50.0,920240.0,2
13,13,5,50.0,920841.0,2
13,13,5,50.0,9202010.0,2
13,14,4,50.0,910665.0,2
13,14,4,2.0,920984.0,2
13,14,4,100.0,9201188.0,2
13,14,4,50.0,9201221.0,2
13,14,4,100.0,9204445.0,2
13,14,5,50.0,820184.0,2
13,14,5,100.0,920687.0,2
13,14,1,50.0,8201146.0,2
13,14,1,5.0,9201728.0,2
13,14,3,100.0,920841.0,2
13,14,3,50.0,200001583.0,2
13,14,2,50.0,200001537.0,2
13,15,2,50.0,910665.0,2
13,15,1,70.0,920687.0,2
13,15,1,50.0,920841.0,2
13,15,1,50.0,9201728.0,2
13,15,5,50.0,92040.0,2
13,15,5,50.0,920513.0,2
13,15,5,50.0,9201188.0,2
13,15,5,50.0,9201259.0,2
13,15,5,50.0,9201413.0,2
13,15,5,50.0,9202012.0,2
13,15,4,50.0,9201023.0,2
13,15,4,50.0,9201291.0,2
13,15,3,50.0,920868.0,2
13,15,3,50.0,8201146.0,2
13,15,3,50.0,9204445.0,2
13,16,3,100.0,920250.0,2
13,16,3,50.0,920569.0,2
13,16,3,50.0,9201296.0,2
13,16,3,100.0,200001583.0,2
13,16,1,40.0,920687.0,2
13,16,1,20.0,9201728.0,2
13,16,2,5.0,910665.0,2
13,16,4,100.0,92040.0,2
13,16,5,50.0,920952.0,2
13,16,5,50.0,9201023.0,2
13,16,5,50.0,9201188.0,2
14,1,3,50.0,9201815.0,2
14,1,1,100.0,820382.0,2
14,1,1,5.0,910665.0,2
14,1,1,100.0,920513.0,2
14,1,1,100.0,920841.0,2
14,1,1,100.0,920918.0,2
14,1,1,100.0,8201146.0,2
14,1,1,100.0,200001537.0,2
14,1,1,5.0,200001583.0,2
14,1,1,50.0,200001595.0,2
14,1,2,50.0,920695.0,2
14,1,2,5.0,9201728.0,2
14,1,2,15.0,9202126.0,2
14,1,4,50.0,920931.0,2
14,1,4,50.0,9201291.0,2
14,2,3,50.0,920918.0,2
14,2,3,100.0,9201488.0,2
14,2,3,50.0,9201531.0,2
14,2,4,50.0,920696.0,2
14,2,4,50.0,920983.0,2
14,2,4,50.0,2000070.0,2
14,2,4,50.0,9201495.0,2
14,2,4,50.0,9201867.0,2
14,2,4,50.0,9201899.0,2
14,2,4,50.0,9201947.0,2
14,2,2,50.0,920477.0,2
14,2,2,5.0,920515.0,2
14,2,2,50.0,920695.0,2
14,2,2,50.0,920841.0,2
14,2,2,50.0,920925.0,2
14,2,2,100.0,8201146.0,2
14,2,2,100.0,9201610.0,2
14,2,2,100.0,9201660.0,2
14,2,2,100.0,9201728.0,2
14,2,2,50.0,9201748.0,2
14,2,2,10.0,9202126.0,2
14,2,2,100.0,200001593.0,2
14,2,5,50.0,9205.0,2
14,2,5,50.0,92039.0,2
14,2,5,50.0,920412.0,2
14,2,5,50.0,920513.0,2
14,2,5,50.0,920522.0,2
14,2,5,50.0,920692.0,2
14,2,5,50.0,920824.0,2
14,2,5,50.0,920882.0,2
14,2,5,50.0,9201741.0,2
14,2,5,50.0,9202180.0,2
14,3,5,50.0,9101619.0,2
14,3,5,50.0,9201728.0,2
14,4,2,50.0,9201188.0,2
14,4,2,100.0,200001583.0,2
14,4,3,50.0,920640.0,2
14,4,1,85.0,9201728.0,2
14,4,4,50.0,820382.0,2
14,4,4,50.0,920477.0,2
14,4,4,50.0,8201146.0,2
14,4,4,50.0,200001537.0,2
14,5,2,50.0,920477.0,2
14,5,2,50.0,200001583.0,2
14,5,1,80.0,9201728.0,2
14,5,4,50.0,820184.0,2
14,5,4,50.0,8201146.0,2
14,5,4,50.0,200001537.0,2
14,6,1,65.0,9201728.0,2
14,6,1,100.0,9205194.0,2
14,6,2,50.0,8201146.0,2
14,6,2,100.0,200001583.0,2
14,6,4,50.0,820184.0,2
14,6,4,50.0,920477.0,2
14,6,4,50.0,200001537.0,2
14,7,1,70.0,9201615.0,2
14,7,5,50.0,920841.0,2
14,7,5,50.0,9101619.0,2
14,8,2,100.0,9101619.0,2
14,9,3,50.0,920640.0,2
14,9,3,50.0,9201728.0,2
14,9,1,50.0,9101619.0,2
14,9,2,100.0,9205.0,2
14,9,2,50.0,9201023.0,2
14,9,5,50.0,820382.0,2
14,9,5,50.0,8201146.0,2
14,10,1,100.0,9201615.0,2
14,11,2,50.0,920841.0,2
14,11,2,100.0,8201146.0,2
14,11,2,50.0,9101619.0,2
14,11,2,50.0,9204445.0,2
14,11,2,50.0,200001583.0,2
14,11,1,100.0,820184.0,2
14,11,1,100.0,820351.0,2
14,11,1,50.0,9201728.0,2
14,11,1,50.0,9201788.0,2
14,12,5,50.0,920250.0,2
14,12,5,50.0,920569.0,2
14,12,5,50.0,8201146.0,2
14,12,5,50.0,8201147.0,2
14,12,5,50.0,9202172.0,2
14,12,2,5.0,9101619.0,2
14,12,4,50.0,9201023.0,2
14,12,4,50.0,9201705.0,2
14,12,1,100.0,920687.0,2
14,12,1,5.0,920952.0,2
14,12,1,40.0,9201728.0,2
