,SITE,PLOT,BRC,DBH_class,Count,Yr,BRC names,Woody
25571,95,11,9201960,5,2,1,Sorbus aucuparia,w
25572,95,11,9204445,7,1,1,Betula seedling/sp,w
25573,95,11,9204445,8,1,1,Betula seedling/sp,w
25574,95,12,9201023,1,8,1,Ilex aquifolium,w
25575,95,12,9201023,1,20,1,Ilex aquifolium,w
25576,95,12,9201023,2,3,1,Ilex aquifolium,w
25577,95,12,920810,8,1,1,Fagus sylvatica,w
25578,95,12,920810,9,1,1,Fagus sylvatica,w
25579,95,12,920810,15,1,1,Fagus sylvatica,w
25580,95,12,920810,21,1,1,Fagus sylvatica,w
25581,95,13,9204446,4,1,1,Quercus seedling/sp,w
25582,95,13,9204446,5,1,1,Quercus seedling/sp,w
25583,95,13,920810,13,1,1,Fagus sylvatica,w
25584,95,14,9205,9,1,1,Acer pseudoplatanus,w
25585,95,14,920810,9,1,1,Fagus sylvatica,w
25586,95,14,920810,12,1,1,Fagus sylvatica,w
25587,95,14,920810,14,1,1,Fagus sylvatica,w
25588,95,14,920810,16,1,1,Fagus sylvatica,w
25589,95,15,920810,11,1,1,Fagus sylvatica,w
25590,95,16,9204445,1,1,1,Betula seedling/sp,w
25591,95,16,920841,1,2,1,Fraxinus excelsior (c),w
25592,95,16,9201960,1,2,1,Sorbus aucuparia,w
25593,95,16,9201960,1,20,1,Sorbus aucuparia,w
25594,95,16,9201023,1,28,1,Ilex aquifolium,w
25595,95,16,9201960,2,1,1,Sorbus aucuparia,w
25596,95,16,920810,3,1,1,Fagus sylvatica,w
25597,95,16,9204445,4,1,1,Betula seedling/sp,w
25598,95,16,9204446,5,1,1,Quercus seedling/sp,w
25599,95,16,9204445,6,1,1,Betula seedling/sp,w
25600,95,16,9204446,6,1,1,Quercus seedling/sp,w
25601,95,16,9204445,7,1,1,Betula seedling/sp,w
25602,60,4,920841,3,1,2,Fraxinus excelsior (c),w
25603,60,4,9205289,3,1,2,Tilia sp.,w
25604,60,4,920841,4,1,2,Fraxinus excelsior (c),w
25605,60,4,9204446,4,1,2,Quercus seedling/sp,w
25606,60,4,9205289,5,1,2,Tilia sp.,w
25607,60,4,9204446,5,2,2,Quercus seedling/sp,w
25608,60,4,9204446,6,1,2,Quercus seedling/sp,w
25609,60,4,9205289,7,1,2,Tilia sp.,w
25610,60,5,9202039,1,18,2,Taxus baccata,w
25611,60,5,920557,1,56,2,Corylus avellana,w
25612,60,5,920841,2,2,2,Fraxinus excelsior (c),w
25613,60,5,9202039,2,6,2,Taxus baccata,w
25614,60,5,920557,2,32,2,Corylus avellana,w
25615,60,5,9204446,3,1,2,Quercus seedling/sp,w
25616,60,5,920841,3,3,2,Fraxinus excelsior (c),w
25617,60,5,920841,4,1,2,Fraxinus excelsior (c),w
25618,60,5,9204445,6,1,2,Betula seedling/sp,w
25619,60,5,9204445,8,1,2,Betula seedling/sp,w
25620,60,5,9204546,10,1,2,Pinus sp./seedling,w
25621,60,5,9201023,15,1,2,Ilex aquifolium,w
25622,60,6,9205,1,2,2,Acer pseudoplatanus,w
25623,60,6,920841,1,2,2,Fraxinus excelsior (c),w
25624,60,6,9201675,1,4,2,Rhamnus cathartica,w
25625,60,6,9201960,2,1,2,Sorbus aucuparia,w
25626,60,6,9205,2,2,2,Acer pseudoplatanus,w
25627,60,6,920841,2,4,2,Fraxinus excelsior (c),w
25628,60,6,9201023,3,1,2,Ilex aquifolium,w
25629,95,16,9204445,8,1,1,Betula seedling/sp,w
25630,96,1,920810,1,1,1,Fagus sylvatica,w
25631,96,1,9201023,1,2,2,Ilex aquifolium,w
25632,96,1,9201023,1,5,2,Ilex aquifolium,w
25633,96,1,9201023,1,6,2,Ilex aquifolium,w
25634,96,1,9201023,1,34,1,Ilex aquifolium,w
25635,96,1,920557,1,94,1,Corylus avellana,w
25636,96,1,9204445,2,1,1,Betula seedling/sp,w
25637,96,1,9201023,2,1,2,Ilex aquifolium,w
25638,96,1,920569,2,2,2,Crataegus monogyna,w
25639,96,1,9201023,2,4,1,Ilex aquifolium,w
25640,96,1,920810,2,5,1,Fagus sylvatica,w
25641,96,1,920557,2,12,1,Corylus avellana,w
25642,96,1,920557,3,2,1,Corylus avellana,w
25643,96,1,920810,3,3,1,Fagus sylvatica,w
25644,96,1,920810,4,1,1,Fagus sylvatica,w
25645,96,1,9204558,4,1,1,Salix seedling/sp,w
25646,96,1,9201023,4,1,2,Ilex aquifolium,w
25647,96,1,9201023,5,2,2,Ilex aquifolium,w
25648,96,1,9204446,7,1,1,Quercus seedling/sp,w
25649,96,1,920810,7,1,2,Fagus sylvatica,w
25650,96,1,9204446,9,1,1,Quercus seedling/sp,w
25651,96,1,920841,10,1,2,Fraxinus excelsior (c),w
25652,96,1,920810,11,1,2,Fagus sylvatica,w
25653,96,1,920841,11,1,2,Fraxinus excelsior (c),w
25654,96,1,920841,16,1,2,Fraxinus excelsior (c),w
25655,96,2,9204445,1,1,1,Betula seedling/sp,w
25656,96,2,9204446,1,2,1,Quercus seedling/sp,w
25657,96,2,920810,1,3,1,Fagus sylvatica,w
25658,96,2,920810,1,4,1,Fagus sylvatica,w
25659,96,2,920810,1,4,2,Fagus sylvatica,w
25660,96,2,9201023,1,5,2,Ilex aquifolium,w
25661,96,2,920557,1,6,1,Corylus avellana,w
25662,96,2,920841,1,6,2,Fraxinus excelsior (c),w
25663,96,2,9201023,1,6,2,Ilex aquifolium,w
25664,96,2,920841,1,8,1,Fraxinus excelsior (c),w
25665,96,2,9201023,1,10,2,Ilex aquifolium,w
25666,96,2,9201023,2,1,2,Ilex aquifolium,w
25667,96,2,9201023,2,2,1,Ilex aquifolium,w
25668,96,2,9204445,2,3,1,Betula seedling/sp,w
25669,96,2,920810,2,7,1,Fagus sylvatica,w
25670,96,2,920810,3,3,1,Fagus sylvatica,w
25671,96,2,920810,4,1,1,Fagus sylvatica,w
25672,96,2,9204445,4,1,1,Betula seedling/sp,w
25673,96,2,920810,5,1,1,Fagus sylvatica,w
25674,96,2,9205,5,2,2,Acer pseudoplatanus,w
25675,96,2,9204446,6,1,1,Quercus seedling/sp,w
25676,96,2,920810,7,1,1,Fagus sylvatica,w
25677,96,2,9205,8,2,2,Acer pseudoplatanus,w
25678,96,2,9205,12,1,2,Acer pseudoplatanus,w
25679,96,2,9204446,16,1,2,Quercus seedling/sp,w
25680,96,3,920841,1,2,1,Fraxinus excelsior (c),w
25681,96,3,9201023,1,2,1,Ilex aquifolium,w
25682,96,3,9201023,1,2,2,Ilex aquifolium,w
25683,96,3,920557,1,36,1,Corylus avellana,w
25684,96,3,920557,1,36,2,Corylus avellana,w
25685,96,3,920557,2,2,2,Corylus avellana,w
25686,96,3,920557,2,6,1,Corylus avellana,w
25687,96,3,9204445,3,1,2,Betula seedling/sp,w
25688,96,3,920557,3,4,1,Corylus avellana,w
25689,96,3,9201023,3,6,1,Ilex aquifolium,w
25690,96,3,920841,4,1,1,Fraxinus excelsior (c),w
25691,96,3,920810,4,1,2,Fagus sylvatica,w
25692,96,3,9205,5,1,1,Acer pseudoplatanus,w
25693,96,3,920810,5,1,1,Fagus sylvatica,w
25694,96,3,9204446,5,1,1,Quercus seedling/sp,w
25695,96,3,9205,5,1,2,Acer pseudoplatanus,w
25696,96,3,920841,5,1,2,Fraxinus excelsior (c),w
25697,96,3,9201616,5,1,2,Prunus padus,w
25698,96,3,9205,7,1,1,Acer pseudoplatanus,w
25699,96,3,9204446,7,1,2,Quercus seedling/sp,w
25700,96,3,9204446,9,1,1,Quercus seedling/sp,w
25701,96,3,920810,9,1,2,Fagus sylvatica,w
25702,96,3,920841,9,1,2,Fraxinus excelsior (c),w
25703,96,3,9204446,9,1,2,Quercus seedling/sp,w
25704,96,3,9204446,11,1,1,Quercus seedling/sp,w
25705,96,3,9204446,11,1,2,Quercus seedling/sp,w
25706,96,4,920810,1,1,1,Fagus sylvatica,w
25707,96,4,9204446,1,1,1,Quercus seedling/sp,w
25708,96,4,920569,1,8,1,Crataegus monogyna,w
25709,96,4,920841,1,18,2,Fraxinus excelsior (c),w
25710,96,4,920557,1,112,2,Corylus avellana,w
25711,96,4,920557,1,272,1,Corylus avellana,w
25712,96,4,920810,2,1,1,Fagus sylvatica,w
25713,96,4,9204445,2,1,1,Betula seedling/sp,w
25714,96,4,920569,2,4,1,Crataegus monogyna,w
25715,96,4,9204446,2,4,1,Quercus seedling/sp,w
25716,96,4,920557,2,16,2,Corylus avellana,w
25717,96,4,920557,2,44,1,Corylus avellana,w
25718,96,4,9205,3,1,1,Acer pseudoplatanus,w
25719,96,4,920841,3,1,1,Fraxinus excelsior (c),w
25720,96,4,9204446,3,1,1,Quercus seedling/sp,w
25721,96,4,920810,3,3,1,Fagus sylvatica,w
25722,96,4,920557,3,4,2,Corylus avellana,w
25723,96,4,920841,4,2,2,Fraxinus excelsior (c),w
25724,96,4,9205,5,1,2,Acer pseudoplatanus,w
25725,96,4,9201023,5,2,1,Ilex aquifolium,w
25726,96,4,920841,5,4,2,Fraxinus excelsior (c),w
25727,96,4,9205,6,1,2,Acer pseudoplatanus,w
25728,96,4,9201616,7,1,2,Prunus padus,w
25729,96,5,9201023,1,4,2,Ilex aquifolium,w
25730,96,5,920569,1,6,1,Crataegus monogyna,w
25731,96,5,920557,1,92,2,Corylus avellana,w
25732,96,5,920557,1,196,1,Corylus avellana,w
25733,96,5,920841,2,1,1,Fraxinus excelsior (c),w
25734,96,5,920841,2,1,2,Fraxinus excelsior (c),w
25735,96,5,920557,2,8,2,Corylus avellana,w
25736,96,5,920557,2,12,1,Corylus avellana,w
25737,96,5,920841,3,1,1,Fraxinus excelsior (c),w
25738,96,5,9204446,3,1,2,Quercus seedling/sp,w
25739,96,5,920557,3,4,2,Corylus avellana,w
25740,96,5,920569,5,2,1,Crataegus monogyna,w
25741,96,5,920841,5,2,1,Fraxinus excelsior (c),w
25742,96,5,9204446,6,2,2,Quercus seedling/sp,w
25743,96,5,92077,7,1,1,Alnus glutinosa,w
25744,96,5,9204446,7,2,2,Quercus seedling/sp,w
25745,96,5,9205,8,1,1,Acer pseudoplatanus,w
25746,96,5,9204446,8,2,2,Quercus seedling/sp,w
25747,96,5,9204446,9,1,2,Quercus seedling/sp,w
25748,96,5,9204446,11,1,2,Quercus seedling/sp,w
25749,96,6,920810,1,2,1,Fagus sylvatica,w
25750,96,6,920810,1,2,2,Fagus sylvatica,w
25751,96,6,9201023,1,2,2,Ilex aquifolium,w
25752,96,6,9205,1,5,1,Acer pseudoplatanus,w
25753,96,6,920810,1,5,2,Fagus sylvatica,w
25754,96,6,920810,1,6,1,Fagus sylvatica,w
25755,96,6,920810,1,6,2,Fagus sylvatica,w
25756,96,6,920841,1,8,2,Fraxinus excelsior (c),w
25757,96,6,920841,1,18,1,Fraxinus excelsior (c),w
25758,96,6,920557,1,38,2,Corylus avellana,w
25759,96,6,920557,1,40,1,Corylus avellana,w
25760,96,6,920841,2,1,2,Fraxinus excelsior (c),w
25761,96,6,9201616,2,1,2,Prunus padus,w
25762,96,6,9205,2,2,1,Acer pseudoplatanus,w
25763,96,6,920557,2,2,1,Corylus avellana,w
25764,96,6,920810,2,2,1,Fagus sylvatica,w
25765,96,6,920810,2,2,2,Fagus sylvatica,w
25766,96,6,920810,3,1,1,Fagus sylvatica,w
25767,96,6,9205,3,2,1,Acer pseudoplatanus,w
25768,96,6,920841,3,2,1,Fraxinus excelsior (c),w
25769,96,6,9205,3,2,2,Acer pseudoplatanus,w
25770,96,6,920810,3,3,2,Fagus sylvatica,w
25771,96,6,9205,4,1,2,Acer pseudoplatanus,w
25772,96,6,920810,4,1,2,Fagus sylvatica,w
25773,96,6,920841,4,1,2,Fraxinus excelsior (c),w
25774,96,6,9205,4,2,1,Acer pseudoplatanus,w
25775,96,6,920841,4,2,1,Fraxinus excelsior (c),w
25776,96,6,9204446,4,2,1,Quercus seedling/sp,w
25777,96,6,9201616,4,2,2,Prunus padus,w
25778,96,6,920810,5,1,1,Fagus sylvatica,w
25779,96,6,920841,5,1,1,Fraxinus excelsior (c),w
25780,96,6,920841,5,1,2,Fraxinus excelsior (c),w
25781,96,6,9201616,5,1,2,Prunus padus,w
25782,96,6,9205,5,2,1,Acer pseudoplatanus,w
25783,96,6,920810,6,2,2,Fagus sylvatica,w
25784,96,6,9204446,6,2,2,Quercus seedling/sp,w
25785,96,6,920810,7,1,1,Fagus sylvatica,w
25786,96,6,9204446,7,1,2,Quercus seedling/sp,w
25787,96,6,920841,7,2,2,Fraxinus excelsior (c),w
25788,96,6,920810,8,1,1,Fagus sylvatica,w
25789,96,6,9204446,8,1,2,Quercus seedling/sp,w
25790,96,6,9204446,11,1,2,Quercus seedling/sp,w
25791,96,7,920841,1,1,1,Fraxinus excelsior (c),w
25792,96,7,920569,1,2,2,Crataegus monogyna,w
25793,96,7,920810,1,2,2,Fagus sylvatica,w
25794,96,7,9201023,1,2,2,Ilex aquifolium,w
25795,96,7,920841,1,14,1,Fraxinus excelsior (c),w
25796,96,7,920557,1,16,2,Corylus avellana,w
25797,96,7,920557,1,52,1,Corylus avellana,w
25798,96,7,920841,2,1,2,Fraxinus excelsior (c),w
25799,96,7,920810,2,2,1,Fagus sylvatica,w
25800,96,7,9205,2,2,2,Acer pseudoplatanus,w
25801,96,7,9204446,2,3,1,Quercus seedling/sp,w
25802,96,7,920841,2,5,1,Fraxinus excelsior (c),w
25803,96,7,920557,2,6,1,Corylus avellana,w
25804,96,7,9205,3,1,2,Acer pseudoplatanus,w
25805,96,7,9204446,3,2,1,Quercus seedling/sp,w
25806,96,7,9204558,3,2,1,Salix seedling/sp,w
25807,96,7,9204446,3,2,2,Quercus seedling/sp,w
25808,96,7,920841,3,4,1,Fraxinus excelsior (c),w
25809,96,7,9205,4,1,1,Acer pseudoplatanus,w
25810,96,7,920841,4,1,1,Fraxinus excelsior (c),w
25811,96,7,9204446,4,1,1,Quercus seedling/sp,w
25812,96,7,920841,4,1,2,Fraxinus excelsior (c),w
25813,96,7,9204446,4,1,2,Quercus seedling/sp,w
25814,96,7,9204558,4,2,1,Salix seedling/sp,w
25815,96,7,9201616,4,2,2,Prunus padus,w
25816,96,7,9205,4,3,2,Acer pseudoplatanus,w
25817,96,7,920841,5,1,1,Fraxinus excelsior (c),w
25818,96,7,9205,5,1,2,Acer pseudoplatanus,w
25819,96,7,920841,5,1,2,Fraxinus excelsior (c),w
25820,96,7,920841,6,1,1,Fraxinus excelsior (c),w
25821,96,7,920841,6,2,2,Fraxinus excelsior (c),w
25822,96,7,920841,7,1,1,Fraxinus excelsior (c),w
25823,96,7,9204446,7,2,2,Quercus seedling/sp,w
25824,96,7,9204446,8,1,2,Quercus seedling/sp,w
25825,96,7,9205,9,1,2,Acer pseudoplatanus,w
25826,96,8,9201960,1,1,1,Sorbus aucuparia,w
25827,96,8,920810,1,2,1,Fagus sylvatica,w
25828,96,8,920557,1,24,2,Corylus avellana,w
25829,96,8,920557,1,46,1,Corylus avellana,w
25830,96,8,9204445,2,1,1,Betula seedling/sp,w
25831,96,8,920557,2,2,2,Corylus avellana,w
25832,96,8,92077,2,3,1,Alnus glutinosa,w
25833,96,8,920557,2,8,1,Corylus avellana,w
25834,96,8,9201960,3,1,1,Sorbus aucuparia,w
25835,96,8,9204446,3,1,1,Quercus seedling/sp,w
25836,96,8,920569,3,1,2,Crataegus monogyna,w
25837,96,8,9204446,3,1,2,Quercus seedling/sp,w
25838,96,8,9204445,3,7,1,Betula seedling/sp,w
25839,96,8,9204445,4,2,1,Betula seedling/sp,w
25840,96,8,920841,4,2,2,Fraxinus excelsior (c),w
25841,96,8,9204446,4,3,1,Quercus seedling/sp,w
25842,96,8,9205,5,1,1,Acer pseudoplatanus,w
25843,96,8,9205,5,1,2,Acer pseudoplatanus,w
25844,96,8,920841,5,1,2,Fraxinus excelsior (c),w
25845,96,8,9204446,5,1,2,Quercus seedling/sp,w
25846,96,8,9204446,5,2,1,Quercus seedling/sp,w
25847,96,8,920810,5,2,2,Fagus sylvatica,w
25848,96,8,9205,6,1,2,Acer pseudoplatanus,w
25849,96,8,920810,6,1,2,Fagus sylvatica,w
25850,96,8,920841,6,1,2,Fraxinus excelsior (c),w
25851,96,8,920810,7,1,2,Fagus sylvatica,w
25852,96,8,920841,7,1,2,Fraxinus excelsior (c),w
25853,96,8,9204446,8,2,1,Quercus seedling/sp,w
25854,96,8,9205,9,1,2,Acer pseudoplatanus,w
25855,96,9,9205,1,1,1,Acer pseudoplatanus,w
25856,96,9,920569,1,2,1,Crataegus monogyna,w
25857,96,9,920810,1,2,2,Fagus sylvatica,w
25858,96,9,9201023,1,2,2,Ilex aquifolium,w
25859,96,9,9201023,1,4,2,Ilex aquifolium,w
25860,96,9,920557,1,38,2,Corylus avellana,w
25861,96,9,9205,2,1,1,Acer pseudoplatanus,w
25862,96,9,920557,2,2,2,Corylus avellana,w
25863,96,9,920841,3,1,2,Fraxinus excelsior (c),w
25864,96,9,9204446,3,1,2,Quercus seedling/sp,w
25865,96,9,92077,3,4,1,Alnus glutinosa,w
25866,96,9,9205,4,2,1,Acer pseudoplatanus,w
25867,96,9,9204446,4,2,1,Quercus seedling/sp,w
25868,96,9,9205,4,2,2,Acer pseudoplatanus,w
25869,96,9,9204446,4,2,2,Quercus seedling/sp,w
25870,96,9,920841,4,3,1,Fraxinus excelsior (c),w
25871,96,9,9205,5,1,1,Acer pseudoplatanus,w
25872,96,9,920841,5,1,2,Fraxinus excelsior (c),w
25873,96,9,9204446,6,3,2,Quercus seedling/sp,w
25874,96,9,9205,7,1,1,Acer pseudoplatanus,w
25875,96,9,9204446,7,1,2,Quercus seedling/sp,w
25876,96,9,9204446,8,1,2,Quercus seedling/sp,w
25877,96,9,9204446,9,1,2,Quercus seedling/sp,w
25878,96,10,9201023,1,2,1,Ilex aquifolium,w
25879,96,10,9201023,1,2,2,Ilex aquifolium,w
25880,96,10,920557,1,16,2,Corylus avellana,w
25881,96,10,920557,1,40,1,Corylus avellana,w
25882,96,10,9201611,2,1,1,Prunus avium,w
25883,96,10,9204446,2,1,1,Quercus seedling/sp,w
25884,96,10,920557,2,6,1,Corylus avellana,w
25885,96,10,9201960,3,1,1,Sorbus aucuparia,w
25886,96,10,9205,3,2,1,Acer pseudoplatanus,w
25887,96,10,9204446,3,5,1,Quercus seedling/sp,w
25888,96,10,9204446,4,2,1,Quercus seedling/sp,w
25889,96,10,9201611,5,1,1,Prunus avium,w
25890,96,10,92077,5,1,2,Alnus glutinosa,w
25891,96,10,9204446,5,5,1,Quercus seedling/sp,w
25892,96,10,92077,6,2,2,Alnus glutinosa,w
25893,96,10,9204446,6,3,2,Quercus seedling/sp,w
25894,96,10,9204446,6,5,1,Quercus seedling/sp,w
25895,96,10,9204446,7,2,2,Quercus seedling/sp,w
25896,96,10,9204446,8,3,2,Quercus seedling/sp,w
25897,96,10,9204446,9,2,1,Quercus seedling/sp,w
25898,96,10,9204446,10,1,2,Quercus seedling/sp,w
25899,96,11,9201023,1,2,2,Ilex aquifolium,w
25900,96,11,920841,1,3,1,Fraxinus excelsior (c),w
25901,96,11,920841,1,4,1,Fraxinus excelsior (c),w
25902,96,11,9201023,1,8,2,Ilex aquifolium,w
25903,96,11,9201023,1,16,2,Ilex aquifolium,w
25904,96,11,920557,1,50,2,Corylus avellana,w
25905,96,11,920557,1,76,1,Corylus avellana,w
25906,96,11,92077,2,1,1,Alnus glutinosa,w
25907,96,11,9201960,2,1,1,Sorbus aucuparia,w
25908,96,11,9205,2,1,2,Acer pseudoplatanus,w
25909,96,11,920569,2,2,1,Crataegus monogyna,w
25910,96,11,920841,2,2,1,Fraxinus excelsior (c),w
25911,96,11,920557,2,10,2,Corylus avellana,w
25912,96,11,920557,2,38,1,Corylus avellana,w
25913,96,11,920841,3,1,1,Fraxinus excelsior (c),w
25914,96,11,9204558,3,1,1,Salix seedling/sp,w
25915,96,11,920557,3,2,1,Corylus avellana,w
25916,96,11,9205,3,2,2,Acer pseudoplatanus,w
25917,96,11,92077,3,3,1,Alnus glutinosa,w
25918,96,11,9205,4,1,2,Acer pseudoplatanus,w
25919,96,11,92077,4,6,1,Alnus glutinosa,w
25920,96,11,9201788,5,1,1,Salix caprea,w
25921,96,11,92077,5,3,1,Alnus glutinosa,w
25922,96,11,9205,5,6,2,Acer pseudoplatanus,w
25923,96,11,9204446,6,1,2,Quercus seedling/sp,w
25924,96,11,9205,7,1,2,Acer pseudoplatanus,w
25925,96,11,9204446,8,2,2,Quercus seedling/sp,w
25926,96,11,920841,9,1,2,Fraxinus excelsior (c),w
25927,96,11,9204446,10,1,2,Quercus seedling/sp,w
25928,96,11,920841,11,1,2,Fraxinus excelsior (c),w
25929,96,12,920841,1,1,1,Fraxinus excelsior (c),w
25930,96,12,9201023,1,2,2,Ilex aquifolium,w
25931,96,12,92077,1,4,1,Alnus glutinosa,w
25932,96,12,920841,1,18,1,Fraxinus excelsior (c),w
25933,96,12,920557,1,20,1,Corylus avellana,w
25934,96,12,9201960,1,21,1,Sorbus aucuparia,w
25935,96,12,920557,1,36,2,Corylus avellana,w
25936,96,12,920841,2,1,1,Fraxinus excelsior (c),w
25937,96,12,9201960,2,1,1,Sorbus aucuparia,w
25938,96,12,920841,2,1,2,Fraxinus excelsior (c),w
25939,96,12,9204558,2,2,1,Salix seedling/sp,w
25940,96,12,92077,2,4,1,Alnus glutinosa,w
25941,96,12,92077,3,1,1,Alnus glutinosa,w
25942,96,12,92077,3,1,2,Alnus glutinosa,w
25943,96,12,920841,3,2,2,Fraxinus excelsior (c),w
25944,96,12,9204558,3,3,1,Salix seedling/sp,w
25945,96,12,92077,4,1,2,Alnus glutinosa,w
25946,96,12,92077,4,2,1,Alnus glutinosa,w
25947,96,12,9204558,4,7,1,Salix seedling/sp,w
25948,96,12,92077,5,1,1,Alnus glutinosa,w
25949,96,12,9204446,5,1,2,Quercus seedling/sp,w
25950,96,12,9204558,5,3,1,Salix seedling/sp,w
25951,96,12,920841,6,1,2,Fraxinus excelsior (c),w
25952,96,12,9204446,7,1,2,Quercus seedling/sp,w
25953,96,12,92077,7,2,2,Alnus glutinosa,w
25954,96,12,92077,10,1,2,Alnus glutinosa,w
25955,96,13,9204446,1,1,1,Quercus seedling/sp,w
25956,96,13,9201023,1,2,2,Ilex aquifolium,w
25957,96,13,920569,1,4,2,Crataegus monogyna,w
25958,96,13,920810,1,4,2,Fagus sylvatica,w
25959,96,13,9201023,1,4,2,Ilex aquifolium,w
25960,96,13,920557,1,78,2,Corylus avellana,w
25961,96,13,920557,1,100,1,Corylus avellana,w
25962,96,13,92077,2,1,1,Alnus glutinosa,w
25963,96,13,9201788,2,1,2,Salix caprea,w
25964,96,13,920557,2,2,1,Corylus avellana,w
25965,96,13,9204446,2,2,1,Quercus seedling/sp,w
25966,96,13,920557,2,10,2,Corylus avellana,w
25967,96,13,9204445,3,1,1,Betula seedling/sp,w
25968,96,13,9204558,3,1,1,Salix seedling/sp,w
25969,96,13,920841,3,2,1,Fraxinus excelsior (c),w
25970,96,13,9201789,3,2,2,Salix cinerea,w
25971,96,13,9204446,3,4,1,Quercus seedling/sp,w
25972,96,13,920557,3,4,2,Corylus avellana,w
25973,96,13,92077,4,1,1,Alnus glutinosa,w
25974,96,13,9204446,4,1,2,Quercus seedling/sp,w
25975,96,13,9204445,4,2,1,Betula seedling/sp,w
25976,96,13,9204446,4,2,1,Quercus seedling/sp,w
25977,96,13,920841,4,4,1,Fraxinus excelsior (c),w
25978,96,13,9204445,5,1,1,Betula seedling/sp,w
25979,96,13,9204446,5,1,1,Quercus seedling/sp,w
25980,96,13,9204446,5,1,2,Quercus seedling/sp,w
25981,96,13,920841,5,2,1,Fraxinus excelsior (c),w
25982,96,13,9204446,6,1,2,Quercus seedling/sp,w
25983,96,13,9204446,7,1,2,Quercus seedling/sp,w
25984,96,13,9204446,8,1,2,Quercus seedling/sp,w
25985,96,13,9204446,10,1,2,Quercus seedling/sp,w
25986,96,14,920841,1,2,1,Fraxinus excelsior (c),w
25987,96,14,920841,1,2,2,Fraxinus excelsior (c),w
25988,96,14,9201023,1,4,2,Ilex aquifolium,w
25989,96,14,9201023,1,8,2,Ilex aquifolium,w
25990,96,14,920841,1,12,1,Fraxinus excelsior (c),w
25991,96,14,920557,1,30,2,Corylus avellana,w
25992,96,14,920557,1,64,1,Corylus avellana,w
25993,96,14,9204445,2,1,1,Betula seedling/sp,w
25994,96,14,92077,2,2,1,Alnus glutinosa,w
25995,96,14,920557,2,2,1,Corylus avellana,w
25996,96,14,920841,2,2,1,Fraxinus excelsior (c),w
25997,96,14,9201023,2,2,2,Ilex aquifolium,w
25998,96,14,920557,2,6,2,Corylus avellana,w
25999,96,14,920841,3,1,1,Fraxinus excelsior (c),w
26000,96,14,920557,3,2,2,Corylus avellana,w
26001,96,14,92077,3,7,1,Alnus glutinosa,w
26002,96,14,920841,4,1,1,Fraxinus excelsior (c),w
26003,96,14,9204558,4,1,1,Salix seedling/sp,w
26004,96,14,9201960,4,1,2,Sorbus aucuparia,w
26005,96,14,92077,4,4,1,Alnus glutinosa,w
26006,96,14,9204446,5,1,1,Quercus seedling/sp,w
26007,96,14,9205,5,1,2,Acer pseudoplatanus,w
26008,96,14,92077,5,2,1,Alnus glutinosa,w
26009,96,14,9205,6,1,2,Acer pseudoplatanus,w
26010,96,14,92077,6,2,2,Alnus glutinosa,w
26011,96,14,920841,8,1,1,Fraxinus excelsior (c),w
26012,96,14,92077,8,1,2,Alnus glutinosa,w
26013,96,14,9204446,10,1,2,Quercus seedling/sp,w
26014,96,15,920841,1,2,2,Fraxinus excelsior (c),w
26015,96,15,9201023,1,2,2,Ilex aquifolium,w
26016,96,15,9204446,1,4,1,Quercus seedling/sp,w
26017,96,15,920569,1,18,1,Crataegus monogyna,w
26018,96,15,920557,1,36,2,Corylus avellana,w
26019,96,15,920557,1,60,1,Corylus avellana,w
26020,96,15,9204446,2,1,2,Quercus seedling/sp,w
26021,96,15,9204446,2,3,1,Quercus seedling/sp,w
26022,96,15,920569,2,6,1,Crataegus monogyna,w
26023,96,15,920557,2,8,1,Corylus avellana,w
26024,96,15,9204446,3,1,1,Quercus seedling/sp,w
26025,96,15,92077,3,1,2,Alnus glutinosa,w
26026,96,15,9204446,3,1,2,Quercus seedling/sp,w
26027,96,15,920569,3,2,1,Crataegus monogyna,w
26028,96,15,920841,3,3,1,Fraxinus excelsior (c),w
26029,96,15,920841,4,1,1,Fraxinus excelsior (c),w
26030,96,15,9204446,4,1,1,Quercus seedling/sp,w
26031,96,15,920841,5,1,1,Fraxinus excelsior (c),w
26032,96,15,9204446,5,1,1,Quercus seedling/sp,w
26033,96,15,92077,5,2,2,Alnus glutinosa,w
26034,96,15,9204446,6,1,1,Quercus seedling/sp,w
26035,96,15,92077,6,1,2,Alnus glutinosa,w
26036,96,15,9204446,6,1,2,Quercus seedling/sp,w
26037,96,15,92077,7,1,2,Alnus glutinosa,w
26038,96,15,9204446,8,1,2,Quercus seedling/sp,w
26039,96,15,9204446,12,1,2,Quercus seedling/sp,w
26040,96,15,9204446,14,1,2,Quercus seedling/sp,w
26041,96,16,920569,1,2,1,Crataegus monogyna,w
26042,96,16,9201023,1,2,2,Ilex aquifolium,w
26043,96,16,9204446,1,2,2,Quercus seedling/sp,w
26044,96,16,920569,1,6,1,Crataegus monogyna,w
26045,96,16,9201023,1,8,1,Ilex aquifolium,w
26046,96,16,920557,1,106,2,Corylus avellana,w
26047,96,16,920557,1,134,1,Corylus avellana,w
26048,96,16,920569,2,1,1,Crataegus monogyna,w
26049,96,16,92077,2,2,1,Alnus glutinosa,w
26050,96,16,9201611,2,2,1,Prunus avium,w
26051,96,16,9201023,2,2,2,Ilex aquifolium,w
