site,plot,BRC,DBH_class,Count,Yr,species,ms,flag,dbhcounts
86,14,9204446.0,6,2,2,Quercus seedling/sp,em,0,12
86,14,9204445.0,7,1,2,Betula seedling/sp,em,0,7
86,14,9204446.0,10,1,2,Quercus seedling/sp,em,0,10
86,15,9204446.0,1,1,1,Quercus seedling/sp,em,0,1
86,15,9204446.0,2,8,1,Quercus seedling/sp,em,0,16
86,15,9204446.0,3,15,1,Quercus seedling/sp,em,0,45
86,15,9204446.0,4,8,1,Quercus seedling/sp,em,0,32
86,15,9204445.0,5,1,1,Betula seedling/sp,em,0,5
86,15,9204446.0,8,1,2,Quercus seedling/sp,em,0,8
86,15,9204445.0,9,1,2,Betula seedling/sp,em,0,9
86,15,9204445.0,11,1,2,Betula seedling/sp,em,0,11
86,16,9204446.0,1,6,2,Quercus seedling/sp,em,0,6
86,16,9204445.0,2,1,2,Betula seedling/sp,em,0,2
86,16,9204446.0,2,2,2,Quercus seedling/sp,em,0,4
86,16,9201960.0,3,1,2,Sorbus aucuparia,am,0,3
86,16,9204446.0,3,1,2,Quercus seedling/sp,em,0,3
86,16,9204445.0,3,6,2,Betula seedling/sp,em,0,18
86,16,9204446.0,4,1,2,Quercus seedling/sp,em,0,4
86,16,9204445.0,4,5,2,Betula seedling/sp,em,0,20
86,16,9204446.0,5,2,2,Quercus seedling/sp,em,0,10
86,16,9204445.0,5,3,2,Betula seedling/sp,em,0,15
86,16,9204445.0,6,5,2,Betula seedling/sp,em,0,30
86,16,9204445.0,7,1,2,Betula seedling/sp,em,0,7
87,1,9204446.0,6,2,1,Quercus seedling/sp,em,0,12
87,1,9204446.0,7,1,2,Quercus seedling/sp,em,0,7
87,1,9204446.0,7,2,1,Quercus seedling/sp,em,0,14
87,1,9204446.0,8,1,2,Quercus seedling/sp,em,0,8
87,1,9204446.0,9,1,1,Quercus seedling/sp,em,0,9
87,1,9204446.0,10,1,1,Quercus seedling/sp,em,0,10
87,1,9204446.0,10,1,2,Quercus seedling/sp,em,0,10
87,1,9204446.0,12,1,2,Quercus seedling/sp,em,0,12
87,2,9204446.0,6,1,1,Quercus seedling/sp,em,0,6
87,2,9204446.0,6,2,2,Quercus seedling/sp,em,0,12
87,2,9204446.0,7,2,1,Quercus seedling/sp,em,0,14
87,2,9204446.0,8,1,2,Quercus seedling/sp,em,0,8
87,2,9204446.0,8,2,1,Quercus seedling/sp,em,0,16
87,2,9204446.0,9,1,2,Quercus seedling/sp,em,0,9
87,2,9204446.0,10,1,1,Quercus seedling/sp,em,0,10
87,3,9204446.0,3,3,1,Quercus seedling/sp,em,0,9
87,3,9204446.0,4,5,1,Quercus seedling/sp,em,0,20
87,3,9204446.0,5,3,1,Quercus seedling/sp,em,0,15
87,3,9204446.0,6,2,1,Quercus seedling/sp,em,0,12
87,3,9204446.0,7,1,2,Quercus seedling/sp,em,0,7
87,3,9204446.0,9,1,1,Quercus seedling/sp,em,0,9
87,3,9204446.0,11,3,2,Quercus seedling/sp,em,0,33
87,4,9205.0,5,1,2,Acer pseudoplatanus,am,0,5
87,4,9204446.0,9,2,1,Quercus seedling/sp,em,0,18
87,4,9204446.0,10,1,1,Quercus seedling/sp,em,0,10
87,4,9204446.0,10,1,2,Quercus seedling/sp,em,0,10
87,4,9204446.0,11,1,2,Quercus seedling/sp,em,0,11
87,4,9204446.0,12,1,1,Quercus seedling/sp,em,0,12
87,5,920841.0,1,2,1,Fraxinus excelsior (c),am,0,2
87,5,9201023.0,1,6,1,Ilex aquifolium,am,1,6
87,5,9201023.0,1,10,1,Ilex aquifolium,am,1,10
87,5,920841.0,2,1,1,Fraxinus excelsior (c),am,0,2
87,5,9201023.0,2,2,1,Ilex aquifolium,am,1,4
87,5,9201023.0,3,1,1,Ilex aquifolium,am,1,3
87,5,9204446.0,4,1,2,Quercus seedling/sp,em,0,4
87,5,9201023.0,4,3,1,Ilex aquifolium,am,1,12
87,5,9201023.0,5,1,1,Ilex aquifolium,am,1,5
87,5,92077.0,6,1,1,Alnus glutinosa,d,0,6
87,5,9201023.0,6,1,1,Ilex aquifolium,am,1,6
87,5,9204446.0,6,1,1,Quercus seedling/sp,em,0,6
87,5,9204446.0,6,2,2,Quercus seedling/sp,em,0,12
87,5,9204446.0,7,1,2,Quercus seedling/sp,em,0,7
87,5,92077.0,9,1,1,Alnus glutinosa,d,0,9
87,5,9204446.0,9,1,2,Quercus seedling/sp,em,0,9
87,5,9204446.0,9,3,1,Quercus seedling/sp,em,0,27
87,6,9201960.0,1,16,2,Sorbus aucuparia,am,0,16
87,6,9204446.0,4,4,1,Quercus seedling/sp,em,0,16
87,6,9204446.0,5,1,2,Quercus seedling/sp,em,0,5
87,6,9204446.0,5,5,1,Quercus seedling/sp,em,0,25
87,6,9204446.0,6,1,2,Quercus seedling/sp,em,0,6
87,6,9204446.0,6,2,1,Quercus seedling/sp,em,0,12
87,6,9204446.0,7,2,1,Quercus seedling/sp,em,0,14
87,6,9204446.0,7,2,2,Quercus seedling/sp,em,0,14
87,6,9204446.0,8,1,1,Quercus seedling/sp,em,0,8
87,7,920557.0,1,78,2,Corylus avellana,em,0,78
87,7,920557.0,2,8,2,Corylus avellana,em,0,16
87,7,920557.0,4,2,2,Corylus avellana,em,0,8
87,7,9204446.0,7,2,2,Quercus seedling/sp,em,0,14
87,7,9204446.0,8,1,1,Quercus seedling/sp,em,0,8
87,7,9204446.0,8,2,2,Quercus seedling/sp,em,0,16
87,7,9204446.0,12,1,1,Quercus seedling/sp,em,0,12
87,7,9204446.0,12,2,2,Quercus seedling/sp,em,0,24
87,8,9204446.0,5,1,1,Quercus seedling/sp,em,0,5
87,8,9204446.0,6,1,2,Quercus seedling/sp,em,0,6
87,8,9204446.0,6,3,1,Quercus seedling/sp,em,0,18
87,8,9204446.0,7,3,1,Quercus seedling/sp,em,0,21
87,8,9204446.0,7,3,2,Quercus seedling/sp,em,0,21
87,8,9204446.0,8,1,2,Quercus seedling/sp,em,0,8
87,9,9204445.0,1,2,1,Betula seedling/sp,em,0,2
87,9,9201705.0,1,14,1,Rosa seedling/sp,am,0,14
87,9,920841.0,1,16,2,Fraxinus excelsior (c),am,0,16
87,9,9204445.0,2,1,1,Betula seedling/sp,em,0,2
87,9,92077.0,2,4,2,Alnus glutinosa,d,0,8
87,9,9204445.0,3,1,1,Betula seedling/sp,em,0,3
87,9,9204445.0,5,4,1,Betula seedling/sp,em,0,20
87,9,9204445.0,6,1,1,Betula seedling/sp,em,0,6
87,9,9204446.0,6,1,2,Quercus seedling/sp,em,0,6
87,9,9204445.0,7,1,1,Betula seedling/sp,em,0,7
87,9,9204445.0,7,1,2,Betula seedling/sp,em,0,7
87,9,9204445.0,8,1,1,Betula seedling/sp,em,0,8
87,9,9204446.0,8,2,2,Quercus seedling/sp,em,0,16
87,9,9204446.0,9,1,2,Quercus seedling/sp,em,0,9
87,9,9204446.0,10,1,2,Quercus seedling/sp,em,0,10
87,9,92077.0,10,2,2,Alnus glutinosa,d,0,20
87,10,9204446.0,4,2,2,Quercus seedling/sp,em,0,8
87,10,9204446.0,5,1,1,Quercus seedling/sp,em,0,5
87,10,9204446.0,5,3,2,Quercus seedling/sp,em,0,15
87,10,9201023.0,6,1,2,Ilex aquifolium,am,1,6
87,10,9204446.0,6,1,2,Quercus seedling/sp,em,0,6
87,10,9204446.0,7,1,2,Quercus seedling/sp,em,0,7
87,10,9204446.0,7,2,1,Quercus seedling/sp,em,0,14
87,10,9204446.0,8,1,2,Quercus seedling/sp,em,0,8
87,10,9204446.0,8,3,1,Quercus seedling/sp,em,0,24
87,10,9204446.0,9,1,1,Quercus seedling/sp,em,0,9
87,10,9204446.0,10,1,1,Quercus seedling/sp,em,0,10
87,10,9204446.0,10,1,2,Quercus seedling/sp,em,0,10
87,11,9205313.0,1,8,1,Ulex sp./seedling,am,0,8
87,11,9204446.0,4,1,2,Quercus seedling/sp,em,0,4
87,11,9204446.0,5,2,1,Quercus seedling/sp,em,0,10
87,11,9204446.0,6,1,1,Quercus seedling/sp,em,0,6
87,11,9204446.0,6,2,2,Quercus seedling/sp,em,0,12
87,11,9204446.0,7,1,1,Quercus seedling/sp,em,0,7
87,11,9204446.0,7,1,2,Quercus seedling/sp,em,0,7
87,11,9204446.0,8,1,1,Quercus seedling/sp,em,0,8
87,11,9204446.0,8,2,2,Quercus seedling/sp,em,0,16
87,11,9204446.0,9,1,1,Quercus seedling/sp,em,0,9
87,11,9204446.0,10,1,2,Quercus seedling/sp,em,0,10
87,11,9204446.0,11,1,2,Quercus seedling/sp,em,0,11
87,12,9204446.0,4,1,2,Quercus seedling/sp,em,0,4
87,12,9204446.0,5,1,2,Quercus seedling/sp,em,0,5
87,12,9204446.0,6,1,2,Quercus seedling/sp,em,0,6
87,12,9204446.0,7,2,2,Quercus seedling/sp,em,0,14
87,12,9204446.0,7,3,1,Quercus seedling/sp,em,0,21
87,12,9204446.0,8,1,1,Quercus seedling/sp,em,0,8
87,12,9204446.0,8,2,2,Quercus seedling/sp,em,0,16
87,12,9204446.0,9,1,1,Quercus seedling/sp,em,0,9
87,12,9204446.0,9,2,2,Quercus seedling/sp,em,0,18
87,12,9204446.0,11,1,2,Quercus seedling/sp,em,0,11
87,12,9204446.0,12,1,2,Quercus seedling/sp,em,0,12
87,13,9204446.0,5,2,1,Quercus seedling/sp,em,0,10
87,13,9204446.0,6,4,1,Quercus seedling/sp,em,0,24
87,13,9204446.0,6,4,2,Quercus seedling/sp,em,0,24
87,13,9204446.0,8,2,2,Quercus seedling/sp,em,0,16
87,13,9204446.0,9,1,1,Quercus seedling/sp,em,0,9
87,13,9204446.0,9,1,2,Quercus seedling/sp,em,0,9
87,13,9204446.0,10,2,2,Quercus seedling/sp,em,0,20
87,14,9201960.0,1,1,1,Sorbus aucuparia,am,0,1
87,14,9204561.0,1,2,2,Sorbus sp.,am,0,2
87,14,9201960.0,1,12,2,Sorbus aucuparia,am,0,12
87,14,9204446.0,2,5,1,Quercus seedling/sp,em,0,10
87,14,9204446.0,3,11,1,Quercus seedling/sp,em,0,33
87,14,9204446.0,4,1,2,Quercus seedling/sp,em,0,4
87,14,9204446.0,4,2,1,Quercus seedling/sp,em,0,8
87,14,9204446.0,5,1,2,Quercus seedling/sp,em,0,5
87,14,9204446.0,5,4,1,Quercus seedling/sp,em,0,20
87,14,9204446.0,6,1,1,Quercus seedling/sp,em,0,6
87,14,9204446.0,7,4,2,Quercus seedling/sp,em,0,28
87,14,9204446.0,8,2,2,Quercus seedling/sp,em,0,16
87,14,9204446.0,9,1,2,Quercus seedling/sp,em,0,9
87,15,9204446.0,8,1,1,Quercus seedling/sp,em,0,8
87,15,9204446.0,8,2,2,Quercus seedling/sp,em,0,16
87,15,9204446.0,9,1,1,Quercus seedling/sp,em,0,9
87,15,9204446.0,9,2,2,Quercus seedling/sp,em,0,18
87,15,9204446.0,10,1,1,Quercus seedling/sp,em,0,10
87,16,9205.0,1,1,1,Acer pseudoplatanus,am,0,1
87,16,9204446.0,1,7,1,Quercus seedling/sp,em,0,7
87,16,920841.0,2,1,1,Fraxinus excelsior (c),am,0,2
87,16,920841.0,4,1,1,Fraxinus excelsior (c),am,0,4
87,16,9204446.0,8,1,1,Quercus seedling/sp,em,0,8
87,16,9204446.0,9,1,1,Quercus seedling/sp,em,0,9
87,16,9205.0,13,1,1,Acer pseudoplatanus,am,0,13
87,16,9204446.0,15,1,2,Quercus seedling/sp,em,0,15
88,1,9205288.0,1,1,1,Thuja spp.,am,0,1
88,1,920432.0,1,2,1,Castanea sativa,em,0,2
88,1,9204446.0,1,2,1,Quercus seedling/sp,em,0,2
88,1,9204446.0,1,3,2,Quercus seedling/sp,em,0,3
88,1,920557.0,1,4,1,Corylus avellana,em,0,4
88,1,9201023.0,1,4,1,Ilex aquifolium,am,1,4
88,1,9204446.0,1,4,2,Quercus seedling/sp,em,0,4
88,1,9204658.0,1,8,1,Abies sp.,em,0,8
88,1,9205288.0,1,8,1,Thuja spp.,am,0,8
88,1,9201822.0,1,10,1,Cytisus scoparius,am,0,10
88,1,9204445.0,1,10,1,Betula seedling/sp,em,0,10
88,1,9204445.0,1,11,2,Betula seedling/sp,em,0,11
88,1,9201815.0,1,26,2,Sambucus nigra,u,1,26
88,1,9204314.0,1,38,1,Ulmus sp.,am,0,38
88,1,920557.0,1,42,2,Corylus avellana,em,0,42
88,1,9204445.0,1,64,2,Betula seedling/sp,em,0,64
88,1,9204314.0,1,109,1,Ulmus sp.,am,0,109
88,1,9204658.0,2,1,1,Abies sp.,em,0,2
88,1,920569.0,2,1,2,Crataegus monogyna,em,0,2
88,1,9201555.0,2,1,2,Populus tremula,d,0,2
88,1,9204445.0,2,2,2,Betula seedling/sp,em,0,4
88,1,9204561.0,2,3,2,Sorbus sp.,am,0,6
88,1,9204446.0,2,5,2,Quercus seedling/sp,em,0,10
88,1,920557.0,2,14,2,Corylus avellana,em,0,28
88,1,9204314.0,2,17,1,Ulmus sp.,am,0,34
88,1,9204445.0,2,38,2,Betula seedling/sp,em,0,76
88,1,9204314.0,3,1,1,Ulmus sp.,am,0,3
88,1,9204445.0,3,1,2,Betula seedling/sp,em,0,3
88,1,9204314.0,5,2,1,Ulmus sp.,am,0,10
88,1,9204314.0,10,1,1,Ulmus sp.,am,0,10
88,1,9204314.0,16,1,1,Ulmus sp.,am,0,16
88,1,200001651.0,17,1,1,Populus sp.,d,0,17
88,1,9204314.0,20,1,1,Ulmus sp.,am,0,20
88,2,920432.0,1,1,1,Castanea sativa,em,0,1
88,2,9205.0,1,4,2,Acer pseudoplatanus,am,0,4
88,2,9204445.0,1,4,2,Betula seedling/sp,em,0,4
88,2,9205.0,1,9,2,Acer pseudoplatanus,am,0,9
88,2,9205.0,1,12,1,Acer pseudoplatanus,am,0,12
88,2,920557.0,1,52,2,Corylus avellana,em,0,52
88,2,920557.0,1,240,1,Corylus avellana,em,0,240
88,2,9204445.0,2,1,1,Betula seedling/sp,em,0,2
88,2,9203.0,2,1,2,Acer campestre,am,0,2
88,2,920432.0,2,3,1,Castanea sativa,em,0,6
88,2,920841.0,2,4,2,Fraxinus excelsior (c),am,0,8
88,2,9205.0,2,5,1,Acer pseudoplatanus,am,0,10
88,2,9205.0,2,8,2,Acer pseudoplatanus,am,0,16
88,2,920557.0,2,12,2,Corylus avellana,em,0,24
88,2,920557.0,2,48,1,Corylus avellana,em,0,96
88,2,920432.0,3,1,1,Castanea sativa,em,0,3
88,2,9205.0,3,4,1,Acer pseudoplatanus,am,0,12
88,2,920557.0,3,6,1,Corylus avellana,em,0,18
88,2,9205.0,3,8,2,Acer pseudoplatanus,am,0,24
88,2,9205.0,4,3,2,Acer pseudoplatanus,am,0,12
88,2,920841.0,4,4,1,Fraxinus excelsior (c),am,0,16
88,2,9205.0,4,6,1,Acer pseudoplatanus,am,0,24
88,2,920432.0,4,6,1,Castanea sativa,em,0,24
88,2,920432.0,5,2,1,Castanea sativa,em,0,10
88,2,920841.0,5,2,1,Fraxinus excelsior (c),am,0,10
88,2,9203.0,5,2,2,Acer campestre,am,0,10
88,2,9205.0,5,2,2,Acer pseudoplatanus,am,0,10
88,2,920841.0,6,1,1,Fraxinus excelsior (c),am,0,6
88,2,9203.0,6,1,2,Acer campestre,am,0,6
88,2,9205.0,6,3,2,Acer pseudoplatanus,am,0,18
88,2,9205.0,7,1,2,Acer pseudoplatanus,am,0,7
88,3,9204445.0,1,1,1,Betula seedling/sp,em,0,1
88,3,9201788.0,1,1,2,Salix caprea,em,0,1
88,3,9204446.0,1,1,2,Quercus seedling/sp,em,0,1
88,3,9204445.0,1,2,1,Betula seedling/sp,em,0,2
88,3,9204445.0,1,6,2,Betula seedling/sp,em,0,6
88,3,9204445.0,1,18,2,Betula seedling/sp,em,0,18
88,3,920557.0,1,52,1,Corylus avellana,em,0,52
88,3,920557.0,1,98,2,Corylus avellana,em,0,98
88,3,9201960.0,2,1,2,Sorbus aucuparia,am,0,2
88,3,920557.0,2,2,2,Corylus avellana,em,0,4
88,3,9201788.0,2,3,2,Salix caprea,em,0,6
88,3,9204446.0,2,8,2,Quercus seedling/sp,em,0,16
88,3,920557.0,2,10,1,Corylus avellana,em,0,20
88,3,9204445.0,2,20,2,Betula seedling/sp,em,0,40
88,3,9204445.0,3,1,2,Betula seedling/sp,em,0,3
88,3,9204442.0,3,2,2,Larix sp.,em,0,6
88,3,9204446.0,3,8,2,Quercus seedling/sp,em,0,24
88,3,9204442.0,4,1,2,Larix sp.,em,0,4
88,3,9204442.0,5,1,2,Larix sp.,em,0,5
88,3,9204446.0,11,1,1,Quercus seedling/sp,em,0,11
88,3,9204446.0,14,1,1,Quercus seedling/sp,em,0,14
88,4,9204446.0,1,1,2,Quercus seedling/sp,em,0,1
88,4,9204446.0,1,8,1,Quercus seedling/sp,em,0,8
88,4,920557.0,1,14,2,Corylus avellana,em,0,14
88,4,920557.0,1,28,1,Corylus avellana,em,0,28
88,4,9201960.0,2,1,2,Sorbus aucuparia,am,0,2
88,4,920557.0,2,2,2,Corylus avellana,em,0,4
88,4,9204446.0,2,3,2,Quercus seedling/sp,em,0,6
88,4,9204442.0,2,4,2,Larix sp.,em,0,8
88,4,920557.0,2,12,1,Corylus avellana,em,0,24
88,4,9204445.0,3,1,2,Betula seedling/sp,em,0,3
88,4,9204442.0,3,4,2,Larix sp.,em,0,12
88,4,9204446.0,3,7,2,Quercus seedling/sp,em,0,21
88,4,9204442.0,4,7,2,Larix sp.,em,0,28
88,4,9204446.0,5,1,2,Quercus seedling/sp,em,0,5
88,4,9204442.0,5,4,2,Larix sp.,em,0,20
88,4,9204446.0,11,1,1,Quercus seedling/sp,em,0,11
88,4,9204446.0,12,1,1,Quercus seedling/sp,em,0,12
88,4,9204446.0,18,1,1,Quercus seedling/sp,em,0,18
88,5,9201960.0,1,2,2,Sorbus aucuparia,am,0,2
88,5,920557.0,1,46,1,Corylus avellana,em,0,46
88,5,920557.0,1,86,2,Corylus avellana,em,0,86
88,5,920557.0,2,6,1,Corylus avellana,em,0,12
88,5,920557.0,2,28,2,Corylus avellana,em,0,56
88,5,920557.0,3,2,2,Corylus avellana,em,0,6
88,5,9201023.0,3,2,2,Ilex aquifolium,am,1,6
88,5,9201023.0,4,1,2,Ilex aquifolium,am,1,4
88,5,9201960.0,6,1,2,Sorbus aucuparia,am,0,6
88,5,9201960.0,7,1,2,Sorbus aucuparia,am,0,7
88,5,9204446.0,14,1,1,Quercus seedling/sp,em,0,14
88,5,9204446.0,14,1,2,Quercus seedling/sp,em,0,14
88,5,9204446.0,18,1,1,Quercus seedling/sp,em,0,18
88,6,920432.0,1,1,1,Castanea sativa,em,0,1
88,6,9201960.0,1,1,2,Sorbus aucuparia,am,0,1
88,6,9204445.0,1,2,1,Betula seedling/sp,em,0,2
88,6,9204445.0,1,2,2,Betula seedling/sp,em,0,2
88,6,9204561.0,1,6,2,Sorbus sp.,am,0,6
88,6,920557.0,1,36,2,Corylus avellana,em,0,36
88,6,9201611.0,2,1,2,Prunus avium,am,0,2
88,6,9201815.0,2,1,2,Sambucus nigra,u,1,2
88,6,920432.0,2,2,1,Castanea sativa,em,0,4
88,6,920428.0,2,2,2,Carpinus betulus,em,0,4
88,6,9201960.0,2,2,2,Sorbus aucuparia,am,0,4
88,6,9204445.0,2,4,1,Betula seedling/sp,em,0,8
88,6,9201023.0,2,4,2,Ilex aquifolium,am,1,8
88,6,920557.0,2,12,2,Corylus avellana,em,0,24
88,6,9204445.0,2,13,2,Betula seedling/sp,em,0,26
88,6,9201023.0,3,1,2,Ilex aquifolium,am,1,3
88,6,920432.0,3,2,2,Castanea sativa,em,0,6
88,6,9204442.0,3,3,2,Larix sp.,em,0,9
88,6,9204445.0,3,4,1,Betula seedling/sp,em,0,12
88,6,9201611.0,3,5,2,Prunus avium,am,0,15
88,6,9204445.0,3,6,2,Betula seedling/sp,em,0,18
88,6,9204442.0,4,1,2,Larix sp.,em,0,4
88,6,920432.0,4,3,1,Castanea sativa,em,0,12
88,6,9201611.0,4,5,2,Prunus avium,am,0,20
88,6,920432.0,5,3,1,Castanea sativa,em,0,15
88,6,9204446.0,7,1,1,Quercus seedling/sp,em,0,7
88,7,9204314.0,1,1,1,Ulmus sp.,am,0,1
88,7,9204445.0,1,9,2,Betula seedling/sp,em,0,9
88,7,9204445.0,1,12,2,Betula seedling/sp,em,0,12
88,7,920557.0,1,72,2,Corylus avellana,em,0,72
88,7,9201815.0,2,1,2,Sambucus nigra,u,1,2
88,7,9204314.0,2,2,1,Ulmus sp.,am,0,4
88,7,9204446.0,2,5,2,Quercus seedling/sp,em,0,10
88,7,9204445.0,2,11,2,Betula seedling/sp,em,0,22
88,7,920557.0,2,14,2,Corylus avellana,em,0,28
88,7,9204442.0,3,1,2,Larix sp.,em,0,3
88,7,9204445.0,3,3,2,Betula seedling/sp,em,0,9
88,7,9204446.0,3,3,2,Quercus seedling/sp,em,0,9
88,7,9204314.0,4,1,1,Ulmus sp.,am,0,4
88,7,9204442.0,4,3,2,Larix sp.,em,0,12
88,7,9204445.0,4,3,2,Betula seedling/sp,em,0,12
88,7,9204442.0,5,3,2,Larix sp.,em,0,15
88,7,9204446.0,20,1,1,Quercus seedling/sp,em,0,20
88,8,9202185.0,1,4,2,Viburnum opulus,am,0,4
88,8,920432.0,1,7,2,Castanea sativa,em,0,7
88,8,920841.0,1,8,2,Fraxinus excelsior (c),am,0,8
88,8,920557.0,1,12,2,Corylus avellana,em,0,12
88,8,9201023.0,1,30,1,Ilex aquifolium,am,1,30
88,8,9204445.0,2,1,1,Betula seedling/sp,em,0,2
88,8,920432.0,2,9,2,Castanea sativa,em,0,18
88,8,9204445.0,3,5,1,Betula seedling/sp,em,0,15
88,8,920432.0,3,5,2,Castanea sativa,em,0,15
88,8,920810.0,4,1,1,Fagus sylvatica,em,0,4
88,8,9204445.0,4,2,1,Betula seedling/sp,em,0,8
88,8,9204445.0,5,1,1,Betula seedling/sp,em,0,5
88,8,920432.0,5,1,2,Castanea sativa,em,0,5
88,8,9204446.0,8,1,1,Quercus seedling/sp,em,0,8
88,8,9204446.0,10,1,1,Quercus seedling/sp,em,0,10
88,8,920841.0,10,1,2,Fraxinus excelsior (c),am,0,10
88,8,9204446.0,10,1,2,Quercus seedling/sp,em,0,10
88,9,92077.0,1,1,2,Alnus glutinosa,d,0,1
88,9,9201023.0,1,1,2,Ilex aquifolium,am,1,1
88,9,9201023.0,1,2,1,Ilex aquifolium,am,1,2
88,9,9204445.0,1,2,1,Betula seedling/sp,em,0,2
88,9,92077.0,1,2,2,Alnus glutinosa,d,0,2
88,9,9204445.0,1,3,1,Betula seedling/sp,em,0,3
88,9,920432.0,1,3,2,Castanea sativa,em,0,3
88,9,920432.0,2,2,2,Castanea sativa,em,0,4
88,9,9201023.0,2,5,2,Ilex aquifolium,am,1,10
88,9,920432.0,3,1,1,Castanea sativa,em,0,3
88,9,92077.0,3,1,2,Alnus glutinosa,d,0,3
88,9,920432.0,4,1,1,Castanea sativa,em,0,4
88,9,9204445.0,4,2,1,Betula seedling/sp,em,0,8
88,9,920432.0,5,1,1,Castanea sativa,em,0,5
88,9,9201023.0,6,1,1,Ilex aquifolium,am,1,6
88,9,9201023.0,8,1,1,Ilex aquifolium,am,1,8
88,9,9204446.0,8,1,1,Quercus seedling/sp,em,0,8
88,9,9204446.0,9,1,1,Quercus seedling/sp,em,0,9
88,9,9204446.0,16,1,2,Quercus seedling/sp,em,0,16
88,10,9201023.0,1,2,1,Ilex aquifolium,am,1,2
88,10,9201960.0,1,2,1,Sorbus aucuparia,am,0,2
88,10,9204445.0,1,2,2,Betula seedling/sp,em,0,2
88,10,9201023.0,1,4,1,Ilex aquifolium,am,1,4
88,10,9204445.0,1,4,1,Betula seedling/sp,em,0,4
88,10,9201023.0,1,15,2,Ilex aquifolium,am,1,15
88,10,9204445.0,1,42,1,Betula seedling/sp,em,0,42
88,10,9201023.0,1,50,2,Ilex aquifolium,am,1,50
88,10,9201960.0,2,1,1,Sorbus aucuparia,am,0,2
88,10,9204445.0,2,1,2,Betula seedling/sp,em,0,2
88,10,920557.0,2,2,2,Corylus avellana,em,0,4
88,10,9201023.0,2,20,2,Ilex aquifolium,am,1,40
88,10,9204445.0,3,1,2,Betula seedling/sp,em,0,3
88,10,920557.0,3,2,2,Corylus avellana,em,0,6
88,10,920810.0,4,1,2,Fagus sylvatica,em,0,4
88,10,9204445.0,5,1,2,Betula seedling/sp,em,0,5
88,10,9204445.0,6,1,2,Betula seedling/sp,em,0,6
88,10,9204446.0,7,2,1,Quercus seedling/sp,em,0,14
88,10,9204445.0,9,1,2,Betula seedling/sp,em,0,9
88,10,9204445.0,11,1,2,Betula seedling/sp,em,0,11
88,10,9204446.0,14,1,2,Quercus seedling/sp,em,0,14
88,10,9204446.0,16,1,2,Quercus seedling/sp,em,0,16
88,11,9201023.0,1,2,1,Ilex aquifolium,am,1,2
88,11,9201023.0,1,3,2,Ilex aquifolium,am,1,3
88,11,9201023.0,1,6,2,Ilex aquifolium,am,1,6
88,11,920432.0,1,9,1,Castanea sativa,em,0,9
88,11,9201815.0,1,10,1,Sambucus nigra,u,1,10
88,11,920557.0,1,10,2,Corylus avellana,em,0,10
88,11,9201023.0,1,28,1,Ilex aquifolium,am,1,28
88,11,920432.0,2,1,1,Castanea sativa,em,0,2
88,11,920557.0,2,2,2,Corylus avellana,em,0,4
88,11,9201023.0,2,2,2,Ilex aquifolium,am,1,4
88,11,920432.0,3,1,1,Castanea sativa,em,0,3
88,11,9201023.0,3,8,2,Ilex aquifolium,am,1,24
88,11,920432.0,4,2,1,Castanea sativa,em,0,8
88,11,9201023.0,6,1,1,Ilex aquifolium,am,1,6
88,11,9201023.0,8,1,1,Ilex aquifolium,am,1,8
88,11,9204446.0,9,1,1,Quercus seedling/sp,em,0,9
88,11,920810.0,10,1,1,Fagus sylvatica,em,0,10
88,11,9204446.0,18,1,2,Quercus seedling/sp,em,0,18
88,12,92077.0,1,2,2,Alnus glutinosa,d,0,2
88,12,9204445.0,1,2,2,Betula seedling/sp,em,0,2
88,12,9204446.0,1,2,2,Quercus seedling/sp,em,0,2
88,12,9204445.0,1,4,1,Betula seedling/sp,em,0,4
88,12,9204445.0,1,7,1,Betula seedling/sp,em,0,7
88,12,9201687.0,1,28,1,Rhododendron ponticum,er,1,28
88,12,920841.0,2,1,2,Fraxinus excelsior (c),am,0,2
88,12,9201788.0,2,1,2,Salix caprea,em,0,2
88,12,9204446.0,2,2,2,Quercus seedling/sp,em,0,4
88,12,920810.0,2,3,2,Fagus sylvatica,em,0,6
88,12,9201687.0,2,4,1,Rhododendron ponticum,er,1,8
88,12,9204445.0,2,6,1,Betula seedling/sp,em,0,12
88,12,92077.0,2,6,2,Alnus glutinosa,d,0,12
88,12,920810.0,3,1,2,Fagus sylvatica,em,0,3
88,12,9204445.0,3,2,2,Betula seedling/sp,em,0,6
88,12,9204445.0,3,5,1,Betula seedling/sp,em,0,15
88,12,92077.0,3,8,2,Alnus glutinosa,d,0,24
88,12,920432.0,4,1,2,Castanea sativa,em,0,4
88,12,9204445.0,4,4,1,Betula seedling/sp,em,0,16
88,12,92077.0,4,6,2,Alnus glutinosa,d,0,24
88,12,9204445.0,5,1,1,Betula seedling/sp,em,0,5
88,12,92077.0,5,1,2,Alnus glutinosa,d,0,5
88,12,9204446.0,6,1,1,Quercus seedling/sp,em,0,6
88,13,9204446.0,1,1,2,Quercus seedling/sp,em,0,1
88,13,9204445.0,1,2,1,Betula seedling/sp,em,0,2
88,13,9204446.0,1,2,2,Quercus seedling/sp,em,0,2
88,13,9201788.0,1,4,2,Salix caprea,em,0,4
88,13,9204446.0,1,8,1,Quercus seedling/sp,em,0,8
